REBAL,1220308,1345,EXTRA,2.00,0.1350,0.1035,195,561.00,599.00,5314300,5314300,314300
SNAP,1220308,1345,DAILY,2.00,0.1350,0.1035,0,563.00,0.00,5314300,5314300,314300
SNAP,1220309,1345,DAILY,2.00,0.1350,0.1035,195,568.00,567.00,5333800,5314300,314300
SNAP,1220310,1345,DAILY,2.00,0.1350,0.1035,195,587.00,567.00,5704300,5314300,314300
REBAL,1220311,1345,EXTRA,2.00,0.1350,0.1035,194,581.00,567.00,5587300,5587300,587300
SNAP,1220311,1345,DAILY,2.00,0.1350,0.1035,0,575.00,0.00,5587300,5587300,587300
SNAP,1220314,1345,DAILY,2.00,0.1350,0.1035,194,572.00,574.00,5548500,5587300,587300
SNAP,1220315,1345,DAILY,2.00,0.1350,0.1035,194,558.00,574.00,5276900,5587300,587300
REBAL,1220316,1345,EXTRA,2.00,0.1350,0.1035,189,564.00,574.00,5393300,5393300,393300
SNAP,1220316,1345,DAILY,2.00,0.1350,0.1035,0,558.00,0.00,5393300,5393300,393300
REBAL,1220317,1345,FLAT,2.00,0.1350,0.1035,189,582.00,578.00,5468900,5393300,393300
SNAP,1220317,1345,DAILY,2.00,0.1350,0.1035,189,582.00,578.00,5468900,5393300,393300
SNAP,1220318,1345,DAILY,2.00,0.1350,0.1035,189,581.00,578.00,5450000,5393300,393300
SNAP,1220321,1345,DAILY,2.00,0.1350,0.1035,189,586.00,578.00,5544500,5393300,393300
SNAP,1220322,1345,DAILY,2.00,0.1350,0.1035,189,583.00,578.00,5487800,5393300,393300
SNAP,1220323,1345,DAILY,2.00,0.1350,0.1035,189,590.00,578.00,5620100,5393300,393300
SNAP,1220324,1345,DAILY,2.00,0.1350,0.1035,189,591.00,578.00,5639000,5393300,393300
SNAP,1220325,1345,DAILY,2.00,0.1350,0.1035,189,598.00,578.00,5771300,5393300,393300
REBAL,1220328,1345,EXTRA,2.00,0.1350,0.1035,193,581.00,578.00,5450000,5450000,450000
SNAP,1220328,1345,DAILY,2.00,0.1350,0.1035,0,584.00,0.00,5450000,5450000,450000
SNAP,1220329,1345,DAILY,2.00,0.1350,0.1035,193,589.00,586.00,5507900,5450000,450000
SNAP,1220330,1345,DAILY,2.00,0.1350,0.1035,193,600.00,586.00,5720200,5450000,450000
SNAP,1220331,1345,DAILY,2.00,0.1350,0.1035,193,597.00,586.00,5662300,5450000,450000
SNAP,1220401,1345,DAILY,2.00,0.1350,0.1035,193,589.00,586.00,5507900,5450000,450000
SNAP,1220406,1345,DAILY,2.00,0.1350,0.1035,193,578.00,586.00,5295600,5450000,450000
SNAP,1220407,1345,DAILY,2.00,0.1350,0.1035,193,566.00,586.00,5064000,5450000,450000
REBAL,1220408,1345,EXTRA,2.00,0.1350,0.1035,178,567.00,586.00,5083300,5083300,83300
SNAP,1220408,1345,DAILY,2.00,0.1350,0.1035,0,567.00,0.00,5083300,5083300,83300
SNAP,1220411,1345,DAILY,2.00,0.1350,0.1035,178,558.00,563.00,4994300,5083300,83300
SNAP,1220412,1345,DAILY,2.00,0.1350,0.1035,178,557.00,563.00,4976500,5083300,83300
SNAP,1220413,1345,DAILY,2.00,0.1350,0.1035,178,573.00,563.00,5261300,5083300,83300
SNAP,1220414,1345,DAILY,2.00,0.1350,0.1035,178,573.00,563.00,5261300,5083300,83300
SNAP,1220415,1345,DAILY,2.00,0.1350,0.1035,178,562.00,563.00,5065500,5083300,83300
SNAP,1220418,1345,DAILY,2.00,0.1350,0.1035,178,561.00,563.00,5047700,5083300,83300
SNAP,1220419,1345,DAILY,2.00,0.1350,0.1035,178,565.00,563.00,5118900,5083300,83300
SNAP,1220420,1345,DAILY,2.00,0.1350,0.1035,178,570.00,563.00,5207900,5083300,83300
REBAL,1220421,1345,FLAT,2.00,0.1350,0.1035,178,565.00,563.00,5118900,5083300,83300
SNAP,1220421,1345,DAILY,2.00,0.1350,0.1035,178,565.00,563.00,5118900,5083300,83300
SNAP,1220422,1345,DAILY,2.00,0.1350,0.1035,178,558.00,563.00,4994300,5083300,83300
SNAP,1220425,1345,DAILY,2.00,0.1350,0.1035,178,547.00,563.00,4798500,5083300,83300
REBAL,1220426,1345,EXTRA,2.00,0.1350,0.1035,175,550.00,563.00,4851900,4851900,-148100
SNAP,1220426,1345,DAILY,2.00,0.1350,0.1035,0,546.00,0.00,4851900,4851900,-148100
SNAP,1220427,1345,DAILY,2.00,0.1350,0.1035,175,526.00,530.00,4781900,4851900,-148100
SNAP,1220428,1345,DAILY,2.00,0.1350,0.1035,175,531.00,530.00,4869400,4851900,-148100
SNAP,1220429,1345,DAILY,2.00,0.1350,0.1035,175,538.00,530.00,4991900,4851900,-148100
SNAP,1220503,1345,DAILY,2.00,0.1350,0.1035,175,531.00,530.00,4869400,4851900,-148100
SNAP,1220504,1345,DAILY,2.00,0.1350,0.1035,175,534.00,530.00,4921900,4851900,-148100
SNAP,1220505,1345,DAILY,2.00,0.1350,0.1035,175,542.00,530.00,5061900,4851900,-148100
SNAP,1220506,1345,DAILY,2.00,0.1350,0.1035,175,528.00,530.00,4816900,4851900,-148100
SNAP,1220509,1345,DAILY,2.00,0.1350,0.1035,175,520.00,530.00,4676900,4851900,-148100
SNAP,1220510,1345,DAILY,2.00,0.1350,0.1035,175,518.00,530.00,4641900,4851900,-148100
SNAP,1220511,1345,DAILY,2.00,0.1350,0.1035,175,521.00,530.00,4694400,4851900,-148100
SNAP,1220512,1345,DAILY,2.00,0.1350,0.1035,175,505.00,530.00,4414400,4851900,-148100
REBAL,1220513,1345,EXTRA,2.00,0.1350,0.1035,174,507.00,530.00,4449400,4449400,-550600
SNAP,1220513,1345,DAILY,2.00,0.1350,0.1035,0,511.00,0.00,4449400,4449400,-550600
SNAP,1220516,1345,DAILY,2.00,0.1350,0.1035,174,520.00,521.00,4432000,4449400,-550600
SNAP,1220517,1345,DAILY,2.00,0.1350,0.1035,174,530.00,521.00,4606000,4449400,-550600
SNAP,1220518,1345,DAILY,2.00,0.1350,0.1035,174,538.00,521.00,4745200,4449400,-550600
REBAL,1220519,1345,FLAT,2.00,0.1350,0.1035,174,522.00,521.00,4466800,4449400,-550600
SNAP,1220519,1345,DAILY,2.00,0.1350,0.1035,174,522.00,521.00,4466800,4449400,-550600
SNAP,1220520,1345,DAILY,2.00,0.1350,0.1035,174,530.00,521.00,4606000,4449400,-550600
SNAP,1220523,1345,DAILY,2.00,0.1350,0.1035,174,528.00,521.00,4571200,4449400,-550600
SNAP,1220524,1345,DAILY,2.00,0.1350,0.1035,174,520.00,521.00,4432000,4449400,-550600
SNAP,1220525,1345,DAILY,2.00,0.1350,0.1035,174,524.00,521.00,4501600,4449400,-550600
SNAP,1220526,1345,DAILY,2.00,0.1350,0.1035,174,514.00,521.00,4327600,4449400,-550600
SNAP,1220527,1345,DAILY,2.00,0.1350,0.1035,174,530.00,521.00,4606000,4449400,-550600
SNAP,1220530,1345,DAILY,2.00,0.1350,0.1035,174,547.00,521.00,4901800,4449400,-550600
REBAL,1220531,1345,EXTRA,2.00,0.1350,0.1035,179,542.00,521.00,4814800,4814800,-185200
SNAP,1220531,1345,DAILY,2.00,0.1350,0.1035,0,560.00,0.00,4814800,4814800,-185200
SNAP,1220601,1345,DAILY,2.00,0.1350,0.1035,179,549.00,550.00,4796900,4814800,-185200
SNAP,1220602,1345,DAILY,2.00,0.1350,0.1035,179,540.00,550.00,4635800,4814800,-185200
SNAP,1220606,1345,DAILY,2.00,0.1350,0.1035,179,540.00,550.00,4635800,4814800,-185200
SNAP,1220607,1345,DAILY,2.00,0.1350,0.1035,179,535.00,550.00,4546300,4814800,-185200
REBAL,1220608,1345,EXTRA,2.00,0.1350,0.1035,169,539.00,550.00,4617900,4617900,-382100
SNAP,1220608,1345,DAILY,2.00,0.1350,0.1035,0,544.00,0.00,4617900,4617900,-382100
SNAP,1220609,1345,DAILY,2.00,0.1350,0.1035,169,541.00,538.00,4668600,4617900,-382100
SNAP,1220610,1345,DAILY,2.00,0.1350,0.1035,169,530.00,538.00,4482700,4617900,-382100
SNAP,1220613,1345,DAILY,2.00,0.1350,0.1035,169,516.00,538.00,4246100,4617900,-382100
REBAL,1220614,1345,EXTRA,2.00,0.1350,0.1035,164,507.00,538.00,4094000,4094000,-906000
SNAP,1220614,1345,DAILY,2.00,0.1350,0.1035,0,513.00,0.00,4094000,4094000,-906000
SNAP,1220615,1345,DAILY,2.00,0.1350,0.1035,164,509.00,508.00,4110400,4094000,-906000
REBAL,1220616,1345,FLAT,2.00,0.1350,0.1035,164,508.00,508.00,4094000,4094000,-906000
SNAP,1220616,1345,DAILY,2.00,0.1350,0.1035,164,508.00,508.00,4094000,4094000,-906000
SNAP,1220617,1345,DAILY,2.00,0.1350,0.1035,164,501.00,508.00,3979200,4094000,-906000
SNAP,1220620,1345,DAILY,2.00,0.1350,0.1035,164,498.00,508.00,3930000,4094000,-906000
SNAP,1220621,1345,DAILY,2.00,0.1350,0.1035,164,505.00,508.00,4044800,4094000,-906000
SNAP,1220622,1345,DAILY,2.00,0.1350,0.1035,164,494.50,508.00,3872600,4094000,-906000
REBAL,1220623,1345,EXTRA,2.00,0.1350,0.1035,156,492.00,508.00,3831600,3831600,-1168400
SNAP,1220623,1345,DAILY,2.00,0.1350,0.1035,0,485.50,0.00,3831600,3831600,-1168400
SNAP,1220624,1345,DAILY,2.00,0.1350,0.1035,156,486.50,489.50,3784800,3831600,-1168400
SNAP,1220627,1345,DAILY,2.00,0.1350,0.1035,156,498.50,489.50,3972000,3831600,-1168400
SNAP,1220628,1345,DAILY,2.00,0.1350,0.1035,156,497.50,489.50,3956400,3831600,-1168400
SNAP,1220629,1345,DAILY,2.00,0.1350,0.1035,156,491.00,489.50,3855000,3831600,-1168400
SNAP,1220630,1345,DAILY,2.00,0.1350,0.1035,156,476.00,489.50,3621000,3831600,-1168400
REBAL,1220701,1345,EXTRA,2.00,0.1350,0.1035,152,471.50,489.50,3550800,3550800,-1449200
SNAP,1220701,1345,DAILY,2.00,0.1350,0.1035,0,453.50,0.00,3550800,3550800,-1449200
SNAP,1220704,1345,DAILY,2.00,0.1350,0.1035,152,440.00,443.00,3505200,3550800,-1449200
SNAP,1220705,1345,DAILY,2.00,0.1350,0.1035,152,446.00,443.00,3596400,3550800,-1449200
SNAP,1220706,1345,DAILY,2.00,0.1350,0.1035,152,435.50,443.00,3436800,3550800,-1449200
SNAP,1220707,1345,DAILY,2.00,0.1350,0.1035,152,457.50,443.00,3771200,3550800,-1449200
REBAL,1220708,1345,EXTRA,2.00,0.1350,0.1035,164,470.00,443.00,3961200,3961200,-1038800
SNAP,1220708,1345,DAILY,2.00,0.1350,0.1035,0,467.00,0.00,3961200,3961200,-1038800
SNAP,1220711,1345,DAILY,2.00,0.1350,0.1035,164,462.00,468.00,3862800,3961200,-1038800
SNAP,1220712,1345,DAILY,2.00,0.1350,0.1035,164,449.50,468.00,3657800,3961200,-1038800
REBAL,1220713,1345,EXTRA,2.00,0.1350,0.1035,162,470.50,468.00,4002200,4002200,-997800
SNAP,1220713,1345,DAILY,2.00,0.1350,0.1035,0,470.50,0.00,4002200,4002200,-997800
SNAP,1220714,1345,DAILY,2.00,0.1350,0.1035,162,475.00,466.00,4148000,4002200,-997800
SNAP,1220715,1345,DAILY,2.00,0.1350,0.1035,162,492.50,466.00,4431500,4002200,-997800
REBAL,1220718,1345,EXTRA,2.00,0.1350,0.1035,179,495.50,466.00,4480100,4480100,-519900
SNAP,1220718,1345,DAILY,2.00,0.1350,0.1035,0,495.50,0.00,4480100,4480100,-519900
SNAP,1220719,1345,DAILY,2.00,0.1350,0.1035,179,491.00,487.50,4542750,4480100,-519900
SNAP,1220720,1345,DAILY,2.00,0.1350,0.1035,179,495.00,487.50,4614350,4480100,-519900
SNAP,1220721,1345,DAILY,2.00,0.1350,0.1035,179,501.00,487.50,4721750,4480100,-519900
REBAL,1220722,1345,UP,2.00,0.1350,0.1035,188,505.00,487.50,4793350,4793350,-206650
SNAP,1220722,1345,DAILY,2.00,0.1350,0.1035,0,503.00,0.00,4793350,4793350,-206650
SNAP,1220725,1345,DAILY,2.00,0.1350,0.1035,188,499.50,500.00,4783950,4793350,-206650
SNAP,1220726,1345,DAILY,2.00,0.1350,0.1035,188,495.00,500.00,4699350,4793350,-206650
SNAP,1220727,1345,DAILY,2.00,0.1350,0.1035,188,502.00,500.00,4830950,4793350,-206650
SNAP,1220728,1345,DAILY,2.00,0.1350,0.1035,188,501.00,500.00,4812150,4793350,-206650
SNAP,1220729,1345,DAILY,2.00,0.1350,0.1035,188,509.00,500.00,4962550,4793350,-206650
SNAP,1220801,1345,DAILY,2.00,0.1350,0.1035,188,504.00,500.00,4868550,4793350,-206650
SNAP,1220802,1345,DAILY,2.00,0.1350,0.1035,188,492.00,500.00,4642950,4793350,-206650
SNAP,1220803,1345,DAILY,2.00,0.1350,0.1035,188,501.00,500.00,4812150,4793350,-206650
SNAP,1220804,1345,DAILY,2.00,0.1350,0.1035,188,500.00,500.00,4793350,4793350,-206650
SNAP,1220805,1345,DAILY,2.00,0.1350,0.1035,188,516.00,500.00,5094150,4793350,-206650
REBAL,1220808,1345,EXTRA,2.00,0.1350,0.1035,197,510.00,500.00,4981350,4981350,-18650
SNAP,1220808,1345,DAILY,2.00,0.1350,0.1035,0,512.00,0.00,4981350,4981350,-18650
SNAP,1220809,1345,DAILY,2.00,0.1350,0.1035,197,510.00,507.00,5040450,4981350,-18650
SNAP,1220810,1345,DAILY,2.00,0.1350,0.1035,197,500.00,507.00,4843450,4981350,-18650
SNAP,1220811,1345,DAILY,2.00,0.1350,0.1035,197,514.00,507.00,5119250,4981350,-18650
SNAP,1220812,1345,DAILY,2.00,0.1350,0.1035,197,517.00,507.00,5178350,4981350,-18650
SNAP,1220815,1345,DAILY,2.00,0.1350,0.1035,197,523.00,507.00,5296550,4981350,-18650
REBAL,1220816,1345,EXTRA,2.00,0.1350,0.1035,202,526.00,507.00,5355650,5355650,355650
SNAP,1220816,1345,DAILY,2.00,0.1350,0.1035,0,525.00,0.00,5355650,5355650,355650
SNAP,1220817,1345,DAILY,2.00,0.1350,0.1035,202,527.00,524.00,5416250,5355650,355650
REBAL,1220818,1345,FLAT,2.00,0.1350,0.1035,202,520.00,524.00,5274850,5355650,355650
SNAP,1220818,1345,DAILY,2.00,0.1350,0.1035,202,520.00,524.00,5274850,5355650,355650
SNAP,1220819,1345,DAILY,2.00,0.1350,0.1035,202,519.00,524.00,5254650,5355650,355650
SNAP,1220822,1345,DAILY,2.00,0.1350,0.1035,202,510.00,524.00,5072850,5355650,355650
REBAL,1220823,1345,EXTRA,2.00,0.1350,0.1035,198,503.00,524.00,4931450,4931450,-68550
SNAP,1220823,1345,DAILY,2.00,0.1350,0.1035,0,504.00,0.00,4931450,4931450,-68550
SNAP,1220824,1345,DAILY,2.00,0.1350,0.1035,198,503.00,504.00,4911650,4931450,-68550
SNAP,1220825,1345,DAILY,2.00,0.1350,0.1035,198,508.00,504.00,5010650,4931450,-68550
SNAP,1220826,1345,DAILY,2.00,0.1350,0.1035,198,512.00,504.00,5089850,4931450,-68550
SNAP,1220829,1345,DAILY,2.00,0.1350,0.1035,198,498.50,504.00,4822550,4931450,-68550
SNAP,1220830,1345,DAILY,2.00,0.1350,0.1035,198,496.00,504.00,4773050,4931450,-68550
SNAP,1220831,1345,DAILY,2.00,0.1350,0.1035,198,505.00,504.00,4951250,4931450,-68550
SNAP,1220901,1345,DAILY,2.00,0.1350,0.1035,198,490.50,504.00,4664150,4931450,-68550
REBAL,1220902,1345,EXTRA,2.00,0.1350,0.1035,190,488.00,504.00,4614650,4614650,-385350
SNAP,1220902,1345,DAILY,2.00,0.1350,0.1035,0,485.00,0.00,4614650,4614650,-385350
SNAP,1220905,1345,DAILY,2.00,0.1350,0.1035,190,486.00,485.00,4633650,4614650,-385350
SNAP,1220906,1345,DAILY,2.00,0.1350,0.1035,190,489.00,485.00,4690650,4614650,-385350
SNAP,1220907,1345,DAILY,2.00,0.1350,0.1035,190,472.50,485.00,4377150,4614650,-385350
REBAL,1220908,1345,EXTRA,2.00,0.1350,0.1035,185,473.00,485.00,4386650,4386650,-613350
SNAP,1220908,1345,DAILY,2.00,0.1350,0.1035,0,475.00,0.00,4386650,4386650,-613350
SNAP,1220912,1345,DAILY,2.00,0.1350,0.1035,185,486.50,485.00,4414400,4386650,-613350
SNAP,1220913,1345,DAILY,2.00,0.1350,0.1035,185,493.00,485.00,4534650,4386650,-613350
SNAP,1220914,1345,DAILY,2.00,0.1350,0.1035,185,480.00,485.00,4294150,4386650,-613350
SNAP,1220915,1345,DAILY,2.00,0.1350,0.1035,185,476.50,485.00,4229400,4386650,-613350
SNAP,1220916,1345,DAILY,2.00,0.1350,0.1035,185,472.00,485.00,4146150,4386650,-613350
REBAL,1220919,1345,EXTRA,2.00,0.1350,0.1035,175,472.00,485.00,4146150,4146150,-853850
SNAP,1220919,1345,DAILY,2.00,0.1350,0.1035,0,467.00,0.00,4146150,4146150,-853850
SNAP,1220920,1345,DAILY,2.00,0.1350,0.1035,175,476.50,470.50,4251150,4146150,-853850
SNAP,1220921,1345,DAILY,2.00,0.1350,0.1035,175,471.00,470.50,4154900,4146150,-853850
REBAL,1220922,1345,FLAT,2.00,0.1350,0.1035,175,464.50,470.50,4041150,4146150,-853850
SNAP,1220922,1345,DAILY,2.00,0.1350,0.1035,175,464.50,470.50,4041150,4146150,-853850
SNAP,1220923,1345,DAILY,2.00,0.1350,0.1035,175,455.00,470.50,3874900,4146150,-853850
REBAL,1220926,1345,EXTRA,2.00,0.1350,0.1035,170,443.00,470.50,3664900,3664900,-1335100
SNAP,1220926,1345,DAILY,2.00,0.1350,0.1035,0,446.50,0.00,3664900,3664900,-1335100
SNAP,1220927,1345,DAILY,2.00,0.1350,0.1035,170,448.00,449.00,3647900,3664900,-1335100
SNAP,1220928,1345,DAILY,2.00,0.1350,0.1035,170,438.00,449.00,3477900,3664900,-1335100
REBAL,1220929,1345,EXTRA,2.00,0.1350,0.1035,158,443.00,449.00,3562900,3562900,-1437100
SNAP,1220929,1345,DAILY,2.00,0.1350,0.1035,0,435.00,0.00,3562900,3562900,-1437100
SNAP,1220930,1345,DAILY,2.00,0.1350,0.1035,158,422.00,424.50,3523400,3562900,-1437100
SNAP,1221003,1345,DAILY,2.00,0.1350,0.1035,158,417.00,424.50,3444400,3562900,-1437100
SNAP,1221004,1345,DAILY,2.00,0.1350,0.1035,158,429.00,424.50,3634000,3562900,-1437100
SNAP,1221005,1345,DAILY,2.00,0.1350,0.1035,158,445.00,424.50,3886800,3562900,-1437100
REBAL,1221006,1345,EXTRA,2.00,0.1350,0.1035,174,450.50,424.50,3973700,3973700,-1026300
SNAP,1221006,1345,DAILY,2.00,0.1350,0.1035,0,451.00,0.00,3973700,3973700,-1026300
SNAP,1221007,1345,DAILY,2.00,0.1350,0.1035,174,438.00,448.50,3791000,3973700,-1026300
SNAP,1221011,1345,DAILY,2.00,0.1350,0.1035,174,401.50,448.50,3155900,3973700,-1026300
REBAL,1221012,1345,EXTRA,2.00,0.1350,0.1035,157,397.00,448.50,3077600,3077600,-1922400
SNAP,1221012,1345,DAILY,2.00,0.1350,0.1035,0,397.50,0.00,3077600,3077600,-1922400
SNAP,1221013,1345,DAILY,2.00,0.1350,0.1035,157,395.00,400.50,2991250,3077600,-1922400
SNAP,1221014,1345,DAILY,2.00,0.1350,0.1035,157,412.00,400.50,3258150,3077600,-1922400
REBAL,1221017,1345,EXTRA,2.00,0.1350,0.1035,158,400.00,400.50,3069750,3069750,-1930250
SNAP,1221017,1345,DAILY,2.00,0.1350,0.1035,0,397.00,0.00,3069750,3069750,-1930250
SNAP,1221018,1345,DAILY,2.00,0.1350,0.1035,158,407.00,406.50,3077650,3069750,-1930250
SNAP,1221019,1345,DAILY,2.00,0.1350,0.1035,158,395.50,406.50,2895950,3069750,-1930250
SNAP,1221020,1345,DAILY,2.00,0.1350,0.1035,158,397.50,406.50,2927550,3069750,-1930250
REBAL,1221021,1345,DOWN,2.00,0.1350,0.1035,147,395.50,406.50,2895950,2895950,-2104050
SNAP,1221021,1345,DAILY,2.00,0.1350,0.1035,0,389.50,0.00,2895950,2895950,-2104050
SNAP,1221024,1345,DAILY,2.00,0.1350,0.1035,147,387.00,395.00,2778350,2895950,-2104050
SNAP,1221025,1345,DAILY,2.00,0.1350,0.1035,147,371.00,395.00,2543150,2895950,-2104050
REBAL,1221026,1345,EXTRA,2.00,0.1350,0.1035,137,370.50,395.00,2535800,2535800,-2464200
SNAP,1221026,1345,DAILY,2.00,0.1350,0.1035,0,376.00,0.00,2535800,2535800,-2464200
SNAP,1221027,1345,DAILY,2.00,0.1350,0.1035,137,385.50,384.50,2549500,2535800,-2464200
SNAP,1221028,1345,DAILY,2.00,0.1350,0.1035,137,379.50,384.50,2467300,2535800,-2464200
SNAP,1221031,1345,DAILY,2.00,0.1350,0.1035,137,390.00,384.50,2611150,2535800,-2464200
SNAP,1221101,1345,DAILY,2.00,0.1350,0.1035,137,391.50,384.50,2631700,2535800,-2464200
SNAP,1221102,1345,DAILY,2.00,0.1350,0.1035,137,395.00,384.50,2679650,2535800,-2464200
REBAL,1221103,1345,EXTRA,2.00,0.1350,0.1035,135,385.00,384.50,2542650,2542650,-2457350
SNAP,1221103,1345,DAILY,2.00,0.1350,0.1035,0,384.00,0.00,2542650,2542650,-2457350
SNAP,1221104,1345,DAILY,2.00,0.1350,0.1035,135,382.00,381.00,2556150,2542650,-2457350
SNAP,1221107,1345,DAILY,2.00,0.1350,0.1035,135,390.00,381.00,2664150,2542650,-2457350
SNAP,1221108,1345,DAILY,2.00,0.1350,0.1035,135,399.00,381.00,2785650,2542650,-2457350
REBAL,1221109,1345,EXTRA,2.00,0.1350,0.1035,139,403.50,381.00,2846400,2846400,-2153600
SNAP,1221109,1345,DAILY,2.00,0.1350,0.1035,0,417.00,0.00,2846400,2846400,-2153600
SNAP,1221110,1345,DAILY,2.00,0.1350,0.1035,139,407.50,409.00,2825550,2846400,-2153600
SNAP,1221111,1345,DAILY,2.00,0.1350,0.1035,139,441.50,409.00,3298150,2846400,-2153600
REBAL,1221114,1345,EXTRA,2.00,0.1350,0.1035,149,450.00,409.00,3416300,3416300,-1583700
SNAP,1221114,1345,DAILY,2.00,0.1350,0.1035,0,445.00,0.00,3416300,3416300,-1583700
SNAP,1221115,1345,DAILY,2.00,0.1350,0.1035,149,480.00,465.00,3639800,3416300,-1583700
REBAL,1221116,1345,EXTRA,2.00,0.1350,0.1035,151,491.50,465.00,3811150,3811150,-1188850
SNAP,1221116,1345,DAILY,2.00,0.1350,0.1035,0,487.00,0.00,3811150,3811150,-1188850
REBAL,1221117,1345,FLAT,2.00,0.1350,0.1035,151,485.00,482.50,3848900,3811150,-1188850
SNAP,1221117,1345,DAILY,2.00,0.1350,0.1035,151,485.00,482.50,3848900,3811150,-1188850
SNAP,1221118,1345,DAILY,2.00,0.1350,0.1035,151,487.00,482.50,3879100,3811150,-1188850
SNAP,1221121,1345,DAILY,2.00,0.1350,0.1035,151,482.00,482.50,3803600,3811150,-1188850
SNAP,1221122,1345,DAILY,2.00,0.1350,0.1035,151,491.00,482.50,3939500,3811150,-1188850
SNAP,1221123,1345,DAILY,2.00,0.1350,0.1035,151,492.00,482.50,3954600,3811150,-1188850
SNAP,1221124,1345,DAILY,2.00,0.1350,0.1035,151,496.00,482.50,4015000,3811150,-1188850
REBAL,1221125,1345,EXTRA,2.00,0.1350,0.1035,161,494.00,482.50,3984800,3984800,-1015200
SNAP,1221125,1345,DAILY,2.00,0.1350,0.1035,0,498.00,0.00,3984800,3984800,-1015200
SNAP,1221128,1345,DAILY,2.00,0.1350,0.1035,161,480.50,486.00,3896250,3984800,-1015200
SNAP,1221129,1345,DAILY,2.00,0.1350,0.1035,161,487.00,486.00,4000900,3984800,-1015200
SNAP,1221130,1345,DAILY,2.00,0.1350,0.1035,161,490.00,486.00,4049200,3984800,-1015200
SNAP,1221201,1345,DAILY,2.00,0.1350,0.1035,161,498.50,486.00,4186050,3984800,-1015200
REBAL,1221202,1345,EXTRA,2.00,0.1350,0.1035,167,490.00,486.00,4049200,4049200,-950800
SNAP,1221202,1345,DAILY,2.00,0.1350,0.1035,0,492.50,0.00,4049200,4049200,-950800
SNAP,1221205,1345,DAILY,2.00,0.1350,0.1035,167,489.00,491.50,4007450,4049200,-950800
SNAP,1221206,1345,DAILY,2.00,0.1350,0.1035,167,478.00,491.50,3823750,4049200,-950800
REBAL,1221207,1345,EXTRA,2.00,0.1350,0.1035,159,477.00,491.50,3807050,3807050,-1192950
SNAP,1221207,1345,DAILY,2.00,0.1350,0.1035,0,475.00,0.00,3807050,3807050,-1192950
SNAP,1221208,1345,DAILY,2.00,0.1350,0.1035,159,471.50,475.00,3751400,3807050,-1192950
SNAP,1221209,1345,DAILY,2.00,0.1350,0.1035,159,481.50,475.00,3910400,3807050,-1192950
SNAP,1221212,1345,DAILY,2.00,0.1350,0.1035,159,475.00,475.00,3807050,3807050,-1192950
SNAP,1221213,1345,DAILY,2.00,0.1350,0.1035,159,471.50,475.00,3751400,3807050,-1192950
SNAP,1221214,1345,DAILY,2.00,0.1350,0.1035,159,480.50,475.00,3894500,3807050,-1192950
SNAP,1221215,1345,DAILY,2.00,0.1350,0.1035,159,480.50,475.00,3894500,3807050,-1192950
SNAP,1221216,1345,DAILY,2.00,0.1350,0.1035,159,471.00,475.00,3743450,3807050,-1192950
SNAP,1221219,1345,DAILY,2.00,0.1350,0.1035,159,466.50,475.00,3671900,3807050,-1192950
SNAP,1221220,1345,DAILY,2.00,0.1350,0.1035,159,457.50,475.00,3528800,3807050,-1192950
REBAL,1221221,1345,EXTRA,2.00,0.1350,0.1035,154,460.00,475.00,3568550,3568550,-1431450
SNAP,1221221,1345,DAILY,2.00,0.1350,0.1035,0,459.00,0.00,3568550,3568550,-1431450
REBAL,1221222,1345,FLAT,2.00,0.1350,0.1035,154,468.00,466.50,3591650,3568550,-1431450
SNAP,1221222,1345,DAILY,2.00,0.1350,0.1035,154,468.00,466.50,3591650,3568550,-1431450
SNAP,1221223,1345,DAILY,2.00,0.1350,0.1035,154,455.00,466.50,3391450,3568550,-1431450
SNAP,1221226,1345,DAILY,2.00,0.1350,0.1035,154,456.50,466.50,3414550,3568550,-1431450
SNAP,1221227,1345,DAILY,2.00,0.1350,0.1035,154,457.00,466.50,3422250,3568550,-1431450
SNAP,1221228,1345,DAILY,2.00,0.1350,0.1035,154,451.00,466.50,3329850,3568550,-1431450
REBAL,1221229,1345,EXTRA,2.00,0.1350,0.1035,147,444.00,466.50,3222050,3222050,-1777950
SNAP,1221229,1345,DAILY,2.00,0.1350,0.1035,0,446.00,0.00,3222050,3222050,-1777950
SNAP,1221230,1345,DAILY,2.00,0.1350,0.1035,147,448.50,455.00,3126500,3222050,-1777950
SNAP,1230103,1345,DAILY,2.00,0.1350,0.1035,147,453.00,455.00,3192650,3222050,-1777950
SNAP,1230104,1345,DAILY,2.00,0.1350,0.1035,147,449.50,455.00,3141200,3222050,-1777950
SNAP,1230105,1345,DAILY,2.00,0.1350,0.1035,147,458.50,455.00,3273500,3222050,-1777950
SNAP,1230106,1345,DAILY,2.00,0.1350,0.1035,147,458.50,455.00,3273500,3222050,-1777950
SNAP,1230109,1345,DAILY,2.00,0.1350,0.1035,147,481.00,455.00,3604250,3222050,-1777950
REBAL,1230110,1345,EXTRA,2.00,0.1350,0.1035,149,486.00,455.00,3677750,3677750,-1322250
SNAP,1230110,1345,DAILY,2.00,0.1350,0.1035,0,486.00,0.00,3677750,3677750,-1322250
SNAP,1230111,1345,DAILY,2.00,0.1350,0.1035,149,484.50,487.00,3640500,3677750,-1322250
